Date,Close
2025-02-25,174.6127471923828
2025-02-26,171.9351043701172
2025-02-27,167.72459411621094
2025-02-28,169.49639892578125
2025-03-03,166.24143981933594
2025-03-04,170.13343811035156
2025-03-05,172.22378540039062
2025-03-06,171.55686950683594
2025-03-07,173.05992126464844
2025-03-10,165.29684448242188
2025-03-11,163.47314453125
2025-03-12,166.53256225585938
2025-03-13,162.1975860595703
2025-03-14,164.91815185546875
2025-03-17,163.72230529785156
2025-03-18,160.11480712890625
2025-03-19,163.32366943359375
2025-03-20,162.23744201660156
2025-03-21,163.42332458496094
2025-03-24,167.1005859375
2025-03-25,169.97064208984375
2025-03-26,164.48963928222656
2025-03-27,161.6793975830078
2025-03-28,153.7967071533203
2025-03-31,154.10565185546875
2025-04-01,156.52725219726562
2025-04-02,156.49732971191406
2025-04-03,150.1991729736328
2025-04-04,145.0968780517578
2025-04-07,146.24290466308594
2025-04-08,144.19998168945312
2025-04-09,158.16160583496094
2025-04-10,152.29193115234375
2025-04-11,156.5970001220703
2025-04-14,158.5203399658203
2025-04-15,155.76988220214844
2025-04-16,152.8001708984375
2025-04-17,150.63768005371094
2025-04-21,147.15972900390625
2025-04-22,150.9466094970703
2025-04-23,154.8131866455078
2025-04-24,158.7296142578125
2025-04-25,161.40036010742188
2025-04-28,160.05502319335938
2025-04-29,159.60658264160156
2025-04-30,158.2512664794922
2025-05-01,160.7426300048828
2025-05-02,163.46319580078125
2025-05-05,163.642578125
2025-05-06,162.66595458984375
2025-05-07,150.85691833496094
2025-05-08,153.74688720703125
2025-05-09,152.22218322753906
2025-05-12,157.91246032714844
2025-05-13,158.978759765625
2025-05-14,164.79856872558594
2025-05-15,163.39344787597656
2025-05-16,165.61572265625
2025-05-19,165.9645233154297
2025-05-20,163.41336059570312
2025-05-21,167.9775390625
2025-05-22,170.279541015625
2025-05-23,167.88784790039062
2025-05-27,172.30255126953125
2025-05-28,171.76441955566406
2025-05-29,171.26612854003906
2025-05-30,171.1465606689453
2025-06-02,168.4459228515625
2025-06-03,165.6057586669922
2025-06-04,167.4693145751953
2025-06-05,167.62875366210938
2025-06-06,173.079833984375
2025-06-09,175.6939697265625
2025-06-10,178.19833374023438
2025-06-11,176.95114135742188
2025-06-12,175.30484008789062
2025-06-13,174.27716064453125
2025-06-16,176.3724365234375
2025-06-17,175.5542755126953
2025-06-18,172.93020629882812
2025-06-20,166.26522827148438
2025-06-23,164.8184814453125
2025-06-24,166.3949432373047
2025-06-25,170.296142578125
2025-06-26,173.14968872070312
2025-06-27,178.12847900390625
2025-06-30,175.83364868164062
2025-07-01,175.44451904296875
2025-07-02,178.23822021484375
2025-07-03,179.126220703125
2025-07-07,176.3923797607422
2025-07-08,173.9678497314453
2025-07-09,176.22276306152344
2025-07-10,177.22052001953125
2025-07-11,179.78475952148438
2025-07-14,181.1516571044922
2025-07-15,181.59066772460938
2025-07-16,182.55850219726562
2025-07-17,183.1671142578125
2025-07-18,184.64378356933594
2025-07-21,189.67245483398438
2025-07-22,190.90966796875
2025-07-23,189.8021697998047
2025-07-24,191.73779296875
2025-07-25,192.7455291748047
2025-07-28,192.14686584472656
2025-07-29,195.30975341796875
2025-07-30,196.08799743652344
2025-07-31,191.46839904785156
2025-08-01,188.7046356201172
2025-08-04,194.60133361816406
2025-08-05,194.232177734375
2025-08-06,195.6489715576172
2025-08-07,196.07801818847656
2025-08-08,200.9669952392578
2025-08-11,200.54794311523438
2025-08-12,202.88267517089844
2025-08-13,201.50579833984375
2025-08-14,202.48358154296875
2025-08-15,203.44140625
2025-08-18,203.04232788085938
2025-08-19,201.11666870117188
2025-08-20,198.87171936035156
2025-08-21,199.3007354736328
2025-08-22,205.62649536132812
2025-08-25,208.02108764648438
2025-08-26,206.6741180419922
2025-08-27,207.01336669921875
2025-08-28,211.16400146484375
2025-08-29,212.43115234375
2025-09-02,210.8746795654297
2025-09-03,230.1412353515625
2025-09-04,231.7775421142578
2025-09-05,234.4714813232422
2025-09-08,233.72247314453125
2025-09-09,239.30490112304688
2025-09-10,238.84552001953125
2025-09-11,240.0438995361328
2025-09-12,240.4733123779297
2025-09-15,251.26864624023438
2025-09-16,250.8192596435547
2025-09-17,249.19146728515625
2025-09-18,251.68807983398438
2025-09-19,254.3744354248047
2025-09-22,252.18740844726562
2025-09-23,251.31858825683594
2025-09-24,246.80471801757812
2025-09-25,245.45652770996094
2025-09-26,246.2055206298828
2025-09-29,243.71890258789062
2025-09-30,242.77020263671875
2025-10-01,244.5677490234375
2025-10-02,245.356689453125
2025-10-03,245.0171356201172
2025-10-06,250.09024047851562
2025-10-07,245.42657470703125
2025-10-08,244.2881317138672
2025-10-09,241.2023162841797
2025-10-10,236.24905395507812
2025-10-13,243.8187713623047
2025-10-14,245.11700439453125
2025-10-15,250.68943786621094
2025-10-16,251.1188507080078
2025-10-17,252.95635986328125
2025-10-20,256.2019348144531
2025-10-21,250.12020874023438
2025-10-22,251.34854125976562
2025-10-23,252.7366485595703
2025-10-24,259.5674133300781
2025-10-27,268.9046630859375
2025-10-28,267.1071472167969
2025-10-29,274.197509765625
2025-10-30,281.09814453125
2025-10-31,280.80853271484375
2025-11-03,283.3350830078125
2025-11-04,277.1634826660156
2025-11-05,283.9242858886719
2025-11-06,284.36370849609375
2025-11-07,278.4516906738281
2025-11-10,289.7064208984375
2025-11-11,290.9147644042969
2025-11-12,286.3210144042969
2025-11-13,278.19207763671875
2025-11-14,276.0350036621094
2025-11-17,284.63330078125
2025-11-18,283.8943176269531
2025-11-19,292.4127502441406
2025-11-20,289.05731201171875
2025-11-21,299.2534484863281
2025-11-24,318.14776611328125
2025-11-25,323.0011901855469
2025-11-26,319.5159606933594
2025-11-28,319.74560546875
2025-12-01,314.4627990722656
2025-12-02,315.38153076171875
2025-12-03,319.1963806152344
2025-12-04,317.1890869140625
2025-12-05,320.8341064453125
2025-12-08,313.49932861328125
2025-12-09,316.85693359375
2025-12-10,319.9847412109375
2025-12-11,312.210205078125
2025-12-12,309.07244873046875
2025-12-15,308.003173828125
2025-12-16,306.3543395996094
2025-12-17,296.5112609863281
2025-12-18,302.2472229003906
2025-12-19,306.9439392089844
2025-12-22,309.56207275390625
2025-12-23,314.1288757324219
2025-12-24,313.8690490722656
2025-12-26,313.2894592285156
2025-12-29,313.33941650390625
2025-12-30,313.6292419433594
2025-12-31,312.7798156738281
2026-01-02,314.9283142089844
2026-01-05,316.3173522949219
2026-01-06,314.1188659667969
2026-01-07,321.7535095214844
2026-01-08,325.2110595703125
2026-01-09,328.3388671875
2026-01-12,331.62652587890625
2026-01-13,335.7336730957031
2026-01-14,335.603759765625
2026-01-15,332.5458984375
2026-01-16,329.7678527832031
2026-01-20,321.77349853515625
2026-01-21,328.1490173339844
2026-01-22,330.3074951171875
2026-01-23,327.6993103027344
2026-01-26,333.02557373046875
2026-01-27,334.31463623046875
2026-01-28,335.7736511230469
2026-01-29,338.0120544433594
2026-01-30,337.7622375488281
2026-02-02,343.4482421875
2026-02-03,339.47100830078125
2026-02-04,332.80572509765625
2026-02-05,331.0169677734375
2026-02-06,322.63287353515625
2026-02-09,324.09185791015625
2026-02-10,318.3558654785156
2026-02-11,310.7412414550781
2026-02-12,308.7826232910156
2026-02-13,305.50494384765625
2026-02-17,301.8075256347656
2026-02-18,303.1166076660156
2026-02-19,302.636962890625
2026-02-20,314.7584228515625
2026-02-23,311.2708740234375
2026-02-24,310.6813049316406
2026-02-25,312.67987060546875
2026-02-26,307.1637878417969
2026-02-27,311.54071044921875
2026-03-02,306.3043518066406
2026-03-03,303.3664245605469
2026-03-04,302.9167785644531
2026-03-05,300.6683349609375
2026-03-06,298.30999755859375
2026-03-09,306.3599853515625
2026-03-10,307.0400085449219
2026-03-11,308.70001220703125
2026-03-12,303.54998779296875
2026-03-13,302.2799987792969
2026-03-16,305.55999755859375
2026-03-17,310.9200134277344
2026-03-18,307.69000244140625
2026-03-19,307.1300048828125
2026-03-20,301.0
2026-03-23,302.05999755859375
2026-03-24,290.44000244140625
2026-03-25,290.92999267578125
2026-03-26,280.9200134277344
2026-03-27,274.3399963378906
2026-03-30,273.5
2026-03-31,287.55999755859375
2026-04-01,297.3900146484375
2026-04-02,295.7699890136719
2026-04-06,299.989990234375
2026-04-07,305.4599914550781
2026-04-08,317.32000732421875
2026-04-09,318.489990234375
2026-04-10,317.239990234375
2026-04-13,321.30999755859375
2026-04-14,332.9100036621094
2026-04-15,337.1199951171875
2026-04-16,336.0199890136719
2026-04-17,341.67999267578125
2026-04-20,337.4200134277344
2026-04-21,332.2900085449219
2026-04-22,339.32000732421875
2026-04-23,338.8900146484375
2026-04-24,344.3999938964844
2026-04-27,350.3399963378906
2026-04-28,349.7799987792969
2026-04-29,349.94000244140625
2026-04-30,384.79998779296875
2026-05-01,385.69000244140625
2026-05-04,383.25
2026-05-05,388.42999267578125
2026-05-06,398.0400085449219
2026-05-07,397.989990234375
2026-05-08,400.79998779296875
2026-05-11,388.6400146484375
2026-05-12,387.3500061035156
2026-05-13,402.6199951171875
2026-05-14,401.07000732421875
2026-05-15,396.7799987792969
2026-05-18,396.94000244140625
2026-05-19,387.6600036621094
2026-05-20,388.9100036621094
2026-05-21,387.6600036621094
2026-05-22,382.9700012207031
2026-05-26,388.8800048828125
2026-05-27,388.8299865722656
2026-05-28,390.1300048828125
2026-05-29,380.3399963378906
2026-06-01,376.3699951171875
2026-06-02,361.8500061035156
2026-06-03,358.989990234375
